NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility,NAME_OF_THE_ASANA
0.24034003913402557,0.1595468521118164,-0.37261977791786194,0.999734103679657,0.26300662755966187,0.16217243671417236,-0.400526225566864,0.9998277425765991,0.266186386346817,0.16851180791854858,-0.4010550081729889,0.9997791647911072,0.2691376209259033,0.17558211088180542,-0.4010443687438965,0.9998262524604797,0.2624027729034424,0.15736842155456543,-0.33698931336402893,0.9998214840888977,0.2652078866958618,0.1612756848335266,-0.3373848497867584,0.9998323917388916,0.26821956038475037,0.16651302576065063,-0.3375820517539978,0.9999042749404907,0.28208938241004944,0.22290104627609253,-0.4811156392097473,0.9998810291290283,0.28082919120788574,0.21369069814682007,-0.18979263305664062,0.9998252987861633,0.23300322890281677,0.2023445963859558,-0.3968123495578766,0.9997684359550476,0.23194578289985657,0.19815701246261597,-0.3161548376083374,0.9997816681861877,0.24470548331737518,0.41059190034866333,-0.5978332161903381,0.9999707937240601,0.28774747252464294,0.39493000507354736,0.035533640533685684,0.9999372959136963,0.2020450085401535,0.688624382019043,-0.7024500966072083,0.9809387922286987,0.25801321864128113,0.6457698345184326,0.04970349743962288,0.007746925577521324,0.1476564258337021,0.9318740963935852,-0.7543774247169495,0.9470474123954773,0.2040547877550125,0.8449538350105286,-0.11573152244091034,0.1024157926440239,0.10495175421237946,0.9506986737251282,-0.8404615521430969,0.925774335861206,0.17751085758209229,0.8468238115310669,-0.12891905009746552,0.1898825764656067,0.10161604732275009,0.9374757409095764,-0.8129503130912781,0.9120528697967529,0.16602317988872528,0.8476990461349487,-0.19610759615898132,0.20946593582630157,0.11720659583806992,0.934161901473999,-0.7440177202224731,0.8020341992378235,0.17420066893100739,0.8547717332839966,-0.15059132874011993,0.18498370051383972,0.3437884747982025,0.7921727299690247,-0.20262405276298523,0.9999685287475586,0.35560715198516846,0.7298746109008789,0.20259201526641846,0.9999768733978271,0.5876709222793579,0.8254766464233398,-0.15370485186576843,0.96066814661026,0.577889084815979,0.7723932266235352,0.3928438723087311,0.06677065789699554,0.832587718963623,0.8316643834114075,-0.15968064963817596,0.9852514266967773,0.7604928016662598,0.7507291436195374,0.5661094188690186,0.3841285705566406,0.8619168996810913,0.8107444643974304,-0.16420698165893555,0.9862380027770996,0.7837650179862976,0.7288382053375244,0.5841881036758423,0.7225545048713684,0.849672794342041,0.9592244625091553,-0.3498748242855072,0.9866769313812256,0.8126730918884277,0.8278306722640991,0.46836382150650024,0.5488714575767517,Cobra
0.6422934532165527,0.4631199240684509,-0.22349974513053894,0.9998968839645386,0.6276785135269165,0.46918320655822754,-0.20906686782836914,0.999869704246521,0.6264733672142029,0.4713934063911438,-0.2094344198703766,0.9998900890350342,0.6250342130661011,0.47357112169265747,-0.20936092734336853,0.9999176263809204,0.6276381611824036,0.47087058424949646,-0.2481919676065445,0.9999308586120605,0.6261380314826965,0.4747139811515808,-0.2486809343099594,0.9999628067016602,0.6245233416557312,0.4786356985569,-0.2489435374736786,0.9999613761901855,0.6209031343460083,0.4990912079811096,-0.131449356675148,0.9999711513519287,0.6211986541748047,0.5024769306182861,-0.3143869638442993,0.9999583959579468,0.6519964933395386,0.47526848316192627,-0.19134029746055603,0.999953031539917,0.6518014073371887,0.47717905044555664,-0.24613216519355774,0.9999408721923828,0.631071150302887,0.5662106275558472,0.010823704302310944,0.9999915361404419,0.6516712307929993,0.5928979516029358,-0.4045073986053467,0.9999905824661255,0.6653024554252625,0.6801857948303223,0.0429106205701828,0.25066304206848145,0.6924771666526794,0.712701678276062,-0.5088696479797363,0.998748779296875,0.7434173822402954,0.74162358045578,-0.009453274309635162,0.7971020340919495,0.768242359161377,0.7881428599357605,-0.5979371666908264,0.9997592568397522,0.7702615261077881,0.741960346698761,-0.00038578661042265594,0.8625717163085938,0.801006555557251,0.7996754050254822,-0.6867120862007141,0.9996476173400879,0.774573564529419,0.7439292669296265,-0.06340456008911133,0.8831236362457275,0.8033785820007324,0.7914355397224426,-0.6393805146217346,0.9995723366737366,0.7654114961624146,0.7463451623916626,-0.03514453023672104,0.8594048619270325,0.7913258075714111,0.7881106734275818,-0.5864737629890442,0.9985519051551819,0.5487781167030334,0.7213044166564941,0.13487409055233002,0.9999343156814575,0.5579760074615479,0.7511712908744812,-0.13490460813045502,0.9999731779098511,0.36600828170776367,0.7352681159973145,0.23952032625675201,0.47525709867477417,0.35634303092956543,0.7657723426818848,-0.18528345227241516,0.99901282787323,0.21046286821365356,0.7292570471763611,0.3737562298774719,0.7984240651130676,0.1713102161884308,0.7645207643508911,-0.16745398938655853,0.9996644258499146,0.19169452786445618,0.7117052674293518,0.38591906428337097,0.9436672329902649,0.154094398021698,0.7426624894142151,-0.1634661853313446,0.9992535710334778,0.1437191665172577,0.7590049505233765,0.3168065547943115,0.940070390701294,0.08078393340110779,0.7958974242210388,-0.2740172743797302,0.9995001554489136,Cobra
0.25756362080574036,0.5395817160606384,0.059914685785770416,0.9998804330825806,0.26433634757995605,0.5236551761627197,0.04443878307938576,0.9999210834503174,0.2657432556152344,0.524161696434021,0.04419009014964104,0.9999011754989624,0.26679515838623047,0.5248003005981445,0.04420408979058266,0.9999297857284546,0.26499199867248535,0.5223786234855652,0.08021242916584015,0.9999316930770874,0.2671760320663452,0.5223045945167542,0.07993582636117935,0.9999393224716187,0.26928389072418213,0.522403359413147,0.07986249029636383,0.9999597072601318,0.2790358066558838,0.5300691723823547,-0.009565431624650955,0.9999606609344482,0.28267326951026917,0.5272421836853027,0.15157727897167206,0.9998856782913208,0.2634049355983734,0.5547171831130981,0.04291708394885063,0.9999104738235474,0.26385998725891113,0.5558560490608215,0.08719638735055923,0.9998973608016968,0.3170553743839264,0.6072999835014343,-0.12242389470338821,0.9999939203262329,0.32527491450309753,0.5914385318756104,0.24501609802246094,0.9999483823776245,0.38980236649513245,0.67828369140625,-0.17701859772205353,0.9961407780647278,0.38796237111091614,0.6759545803070068,0.1918998807668686,0.09870514273643494,0.3516363501548767,0.7755109071731567,-0.17170420289039612,0.9423490166664124,0.3585485517978668,0.7514224648475647,-0.005926067475229502,0.062029607594013214,0.33423107862472534,0.782217800617218,-0.19742152094841003,0.9014643430709839,0.3435346484184265,0.7569184303283691,-0.02380255237221718,0.0854744091629982,0.3298928737640381,0.77814120054245,-0.17578046023845673,0.8841099739074707,0.34046679735183716,0.7596063017845154,-0.04692554473876953,0.08982217311859131,0.33658933639526367,0.7773016691207886,-0.159645676612854,0.7635631561279297,0.3458521366119385,0.7591301798820496,-0.02370508201420307,0.07826337218284607,0.4337160587310791,0.7423903942108154,-0.11675670742988586,0.999992847442627,0.43841317296028137,0.7285200357437134,0.1167028397321701,0.9999905824661255,0.567064642906189,0.7650991082191467,-0.12000545114278793,0.830865204334259,0.5650892853736877,0.7571242451667786,0.09436730295419693,0.10586761683225632,0.7007786631584167,0.7671515345573425,-0.04616757109761238,0.8008483648300171,0.6900703310966492,0.761882483959198,0.14309760928153992,0.27877238392829895,0.7096231579780579,0.7466021180152893,-0.03950530290603638,0.783897340297699,0.7005304098129272,0.7395293116569519,0.1468242108821869,0.5363635420799255,0.7587891221046448,0.7902453541755676,-0.10359394550323486,0.8124721646308899,0.7469779253005981,0.7803746461868286,0.08734758198261261,0.4173361361026764,Cobra
0.759713351726532,0.23723578453063965,-0.11915885657072067,0.9999586343765259,0.7518237829208374,0.2131468653678894,-0.1023160070180893,0.9997908473014832,0.7495470643043518,0.213253915309906,-0.10253313928842545,0.9998912811279297,0.7467110753059387,0.2137376070022583,-0.10247615724802017,0.9998724460601807,0.7517698407173157,0.2138260006904602,-0.15439863502979279,0.9999126195907593,0.7495246529579163,0.2146795392036438,-0.1548137217760086,0.999972939491272,0.7467968463897705,0.21583953499794006,-0.1549723744392395,0.9999539852142334,0.7245099544525146,0.2260422706604004,-0.011816279962658882,0.9999762773513794,0.7258480787277222,0.22804948687553406,-0.2520865797996521,0.9999876022338867,0.753429114818573,0.2605877220630646,-0.07953515648841858,0.999981164932251,0.7532328367233276,0.2599303126335144,-0.15078139305114746,0.9999829530715942,0.677973210811615,0.3621760606765747,0.14766180515289307,0.9999982118606567,0.7172379493713379,0.39682409167289734,-0.35376447439193726,0.999997615814209,0.6810387372970581,0.5663543939590454,0.17843300104141235,0.5456374883651733,0.7146914005279541,0.6151280403137207,-0.38119766116142273,0.9999790191650391,0.7078970670700073,0.7170431613922119,0.10954325646162033,0.9031075835227966,0.7404803037643433,0.8004651665687561,-0.33613842725753784,0.9999945163726807,0.7272815704345703,0.7197588682174683,0.11907095462083817,0.9234123826026917,0.770560085773468,0.8104878664016724,-0.4063115119934082,0.9999891519546509,0.7338027954101562,0.7253645658493042,0.053314417600631714,0.9363610744476318,0.7730951309204102,0.8046178817749023,-0.3631781339645386,0.9999878406524658,0.7243015170097351,0.7287999391555786,0.08198468387126923,0.9283174872398376,0.7619984745979309,0.8021098375320435,-0.3210562765598297,0.9999552965164185,0.5770512819290161,0.6416459679603577,0.15380162000656128,0.9999390840530396,0.6036196351051331,0.6723912954330444,-0.1539575606584549,0.999984860420227,0.40568774938583374,0.7157732248306274,0.20890603959560394,0.9115408658981323,0.39561593532562256,0.7349075078964233,-0.15876227617263794,0.9999401569366455,0.22221335768699646,0.8232996463775635,0.3353160619735718,0.9856600761413574,0.20370587706565857,0.7678946852684021,-0.05003317818045616,0.9999357461929321,0.19658902287483215,0.8197978734970093,0.34647732973098755,0.9952160120010376,0.19336910545825958,0.7649544477462769,-0.039125122129917145,0.9997922778129578,0.1816241443157196,0.829576849937439,0.2779708802700043,0.9957644939422607,0.1600053906440735,0.8256768584251404,-0.12503255903720856,0.9998801946640015,Cobra
0.409543514251709,0.2978111505508423,-0.5560356378555298,0.9990662932395935,0.42542600631713867,0.25398725271224976,-0.5852596759796143,0.9981250166893005,0.4342270493507385,0.25420165061950684,-0.5858126878738403,0.9982240796089172,0.4431561529636383,0.25426769256591797,-0.5854415893554688,0.9976533055305481,0.4133943021297455,0.24918371438980103,-0.5320479869842529,0.9991713762283325,0.4125630855560303,0.24545681476593018,-0.5331451892852783,0.9995914101600647,0.4116401672363281,0.24180221557617188,-0.5336421132087708,0.9996812343597412,0.49013108015060425,0.25651150941848755,-0.6011418104171753,0.9986972212791443,0.4547557830810547,0.24711596965789795,-0.3642781972885132,0.9997331500053406,0.44287195801734924,0.34048929810523987,-0.5466654300689697,0.999231219291687,0.41758888959884644,0.33363497257232666,-0.48234790563583374,0.999652624130249,0.6302970051765442,0.520143449306488,-0.58481365442276,0.9988318085670471,0.4598919749259949,0.4335700571537018,-0.13701599836349487,0.9998754262924194,0.6696667671203613,0.9296287298202515,-0.6187373399734497,0.8599276542663574,0.3505427837371826,0.658989667892456,-0.039530832320451736,0.17009244859218597,0.6626406908035278,1.1995412111282349,-0.6886990070343018,0.7609832882881165,0.180317223072052,0.783845067024231,-0.23432926833629608,0.9785329699516296,0.6796595454216003,1.2923353910446167,-0.7573594450950623,0.8679293990135193,0.12641948461532593,0.8431721925735474,-0.2814072370529175,0.9877673387527466,0.6456351280212402,1.2849407196044922,-0.7970226407051086,0.9059370160102844,0.1290982961654663,0.853396475315094,-0.35337555408477783,0.9914351105690002,0.6367127895355225,1.2609279155731201,-0.7056291699409485,0.8629886507987976,0.15149348974227905,0.8455204367637634,-0.27313944697380066,0.9895433187484741,0.6739446520805359,0.9900602698326111,-0.13726307451725006,0.6505563259124756,0.5760805606842041,0.9419410824775696,0.1367003619670868,0.8132475018501282,0.7986196279525757,1.4372198581695557,0.08713933825492859,0.007526895962655544,0.5766481757164001,1.4583646059036255,0.20842161774635315,0.0015720431692898273,0.821358323097229,1.8307111263275146,0.4856046736240387,0.007357961498200893,0.6454241275787354,1.933752417564392,0.5423941612243652,0.0018381113186478615,0.8455246686935425,1.8815195560455322,0.5126408338546753,0.015933098271489143,0.6741330027580261,2.0110294818878174,0.5709318518638611,0.004367104731500149,0.7359319925308228,1.9793331623077393,0.3465013802051544,0.015405786223709583,0.5891137719154358,2.059584856033325,0.41912421584129333,0.005537789780646563,Cobra
0.4531635344028473,0.18360143899917603,0.1669694185256958,0.9994978904724121,0.4411788880825043,0.1587343066930771,0.12049756944179535,0.9997609257698059,0.4345053732395172,0.1597003936767578,0.12009253352880478,0.9998323917388916,0.427534282207489,0.1612778902053833,0.12006614357233047,0.9998739957809448,0.46284714341163635,0.1574803590774536,0.13217633962631226,0.9996395111083984,0.47132930159568787,0.15706437826156616,0.13169549405574799,0.9997090697288513,0.4796937108039856,0.1561668962240219,0.1315617561340332,0.9997078776359558,0.4167826175689697,0.18406134843826294,-0.05189473554491997,0.9999653100967407,0.49039021134376526,0.17229300737380981,0.0043240501545369625,0.9997155070304871,0.44470828771591187,0.21694225072860718,0.12087546288967133,0.9996649026870728,0.46757954359054565,0.2170216292142868,0.13285578787326813,0.9993324875831604,0.3981638550758362,0.45331844687461853,-0.2390311062335968,0.9999508857727051,0.5705821514129639,0.34561553597450256,0.08544427901506424,0.9941565990447998,0.27956753969192505,0.683329164981842,-0.3260290324687958,0.9994258880615234,0.5944685935974121,0.5035178661346436,0.30760663747787476,0.07320836931467056,0.1284770965576172,0.7705308198928833,-0.40982380509376526,0.9967171549797058,0.5963225960731506,0.4529218077659607,0.5810579657554626,0.006168561987578869,0.0900433361530304,0.8171318173408508,-0.46949106454849243,0.9937386512756348,0.6013186573982239,0.4366864264011383,0.6240350008010864,0.01217002235352993,0.08078962564468384,0.7930198311805725,-0.4346265196800232,0.9944498538970947,0.5721170902252197,0.4165596067905426,0.5990824103355408,0.013072642497718334,0.09448766708374023,0.7774875164031982,-0.39518579840660095,0.9858404397964478,0.5619854927062988,0.4226760268211365,0.5776623487472534,0.011165061965584755,0.5478292107582092,0.8403189182281494,-0.10154511779546738,0.9968074560165405,0.6128774285316467,0.7719537615776062,0.10121123492717743,0.9898844957351685,0.65455561876297,1.121888518333435,-0.030688032507896423,0.3421235978603363,0.7792980074882507,0.9658531546592712,0.2479894459247589,0.19520680606365204,0.7688624858856201,1.3305915594100952,0.0758252963423729,0.16222935914993286,0.8950203061103821,1.217868685722351,0.35854941606521606,0.07800810784101486,0.8055025339126587,1.3470700979232788,0.08940768986940384,0.5202912092208862,0.9115442037582397,1.2513947486877441,0.3733048737049103,0.33760643005371094,0.7489305734634399,1.3915579319000244,0.0455501563847065,0.09873377531766891,0.9270218014717102,1.2664285898208618,0.35715028643608093,0.03975039720535278,Cobra
0.6933925151824951,0.3769761919975281,-0.8303624987602234,1.0,0.7246227264404297,0.3154553174972534,-0.7748405933380127,1.0,0.7389193177223206,0.3122691512107849,-0.7751902341842651,1.0,0.7503966093063354,0.31061965227127075,-0.7749278545379639,1.0,0.672465443611145,0.3151753544807434,-0.7990802526473999,1.0,0.6541444063186646,0.3121680021286011,-0.799672544002533,1.0,0.6389821171760559,0.3106406331062317,-0.7997887134552002,1.0,0.7686216831207275,0.31921815872192383,-0.48251694440841675,1.0,0.6026849746704102,0.31690675020217896,-0.5900311470031738,1.0,0.7215051651000977,0.4299321174621582,-0.7162207961082458,1.0,0.6522895097732544,0.4241046607494354,-0.7499951720237732,1.0,0.7392408847808838,0.4493293762207031,-0.32103514671325684,0.9999990463256836,0.48471778631210327,0.49038639664649963,-0.4510476589202881,0.9999939203262329,0.7320070266723633,0.6138564944267273,-0.2540178894996643,0.970039963722229,0.34961166977882385,0.5178623795509338,-0.4511876702308655,0.9993791580200195,0.7403706908226013,0.7561721205711365,-0.29656627774238586,0.9985706806182861,0.39985865354537964,0.8074994087219238,-0.4819068908691406,0.9996658563613892,0.7800573110580444,0.7708925008773804,-0.3247447907924652,0.9982324242591858,0.3924766778945923,0.870878279209137,-0.536439061164856,0.9991706609725952,0.7699474692344666,0.7791976928710938,-0.35652121901512146,0.998647153377533,0.43502330780029297,0.8637157678604126,-0.5395363569259644,0.9993451237678528,0.7420823574066162,0.7818917632102966,-0.3095182180404663,0.9983412027359009,0.4425942301750183,0.8472145795822144,-0.4865033030509949,0.999011754989624,0.5582744479179382,0.6908208131790161,0.04844260960817337,0.9998167157173157,0.4507629871368408,0.6816664934158325,-0.049305256456136703,0.999901294708252,0.44074663519859314,0.6332628130912781,0.5511837005615234,0.4311674237251282,0.2814962565898895,0.6446436643600464,0.19410642981529236,0.9436628818511963,0.28108900785446167,0.45182305574417114,0.9129459261894226,0.5043906569480896,0.17917531728744507,0.4276629090309143,0.44606369733810425,0.9061952829360962,0.26572805643081665,0.417997807264328,0.9530969858169556,0.5877804160118103,0.17297148704528809,0.3905249834060669,0.48043614625930786,0.8987078070640564,0.2581937313079834,0.44277361035346985,0.9652371406555176,0.7239887118339539,0.1337934136390686,0.4630865752696991,0.4707725942134857,0.9324045777320862,Cobra
0.33559682965278625,0.2020842432975769,-0.319559782743454,0.9999011754989624,0.3457344174385071,0.1700116991996765,-0.33481699228286743,0.999852180480957,0.3510030508041382,0.16979652643203735,-0.33532601594924927,0.9998539686203003,0.35619133710861206,0.16940367221832275,-0.33524906635284424,0.9998296499252319,0.33929795026779175,0.16858601570129395,-0.2953778803348541,0.999896764755249,0.33924323320388794,0.16742581129074097,-0.29592281579971313,0.9999343156814575,0.33909112215042114,0.16605275869369507,-0.2961878180503845,0.9999573230743408,0.38841816782951355,0.18560105562210083,-0.3629656434059143,0.9999111890792847,0.364105224609375,0.1773807406425476,-0.1853531301021576,0.9999544620513916,0.35188496112823486,0.23586851358413696,-0.32498878240585327,0.9998804330825806,0.33972710371017456,0.2348560094833374,-0.2766840159893036,0.9999364614486694,0.44866707921028137,0.4138002097606659,-0.42309537529945374,0.9999523162841797,0.3654457926750183,0.3768051266670227,-0.04418669641017914,0.9999794960021973,0.39239078760147095,0.6732343435287476,-0.4970173239707947,0.9979550838470459,0.3106239438056946,0.5991989374160767,-0.052087560296058655,0.4236617684364319,0.28493648767471313,0.8520609736442566,-0.5391625165939331,0.9979050159454346,0.21857671439647675,0.7689462900161743,-0.19541384279727936,0.9735857844352722,0.2538602650165558,0.8756632208824158,-0.6073442697525024,0.997226893901825,0.18230390548706055,0.7826017141342163,-0.2173994928598404,0.978909432888031,0.24203315377235413,0.8680679202079773,-0.5786113142967224,0.9969336986541748,0.1778005063533783,0.7881287336349487,-0.2690853178501129,0.982651948928833,0.2496277093887329,0.8591916561126709,-0.5296777486801147,0.9920503497123718,0.19593942165374756,0.7921719551086426,-0.2226807326078415,0.9769659638404846,0.5340979099273682,0.7350365519523621,-0.11206082999706268,0.9999655485153198,0.4969920814037323,0.7114977836608887,0.11182168871164322,0.9999735355377197,0.7363300323486328,0.7584214806556702,0.042748115956783295,0.9162602424621582,0.6730912923812866,0.7096222043037415,0.3235773742198944,0.08646269887685776,0.9303420782089233,0.7275217771530151,0.176384836435318,0.9638693332672119,0.8137489557266235,0.6692247986793518,0.5638866424560547,0.33915454149246216,0.9466246366500854,0.6883978843688965,0.1870252937078476,0.979105532169342,0.832039475440979,0.6473801732063293,0.5911347270011902,0.7010294198989868,0.9779009819030762,0.7618870139122009,0.08097290247678757,0.981198251247406,0.8590785264968872,0.7210551500320435,0.5256011486053467,0.6654178500175476,Cobra
0.8124303817749023,0.18745988607406616,-0.018492067232728004,0.998302698135376,0.7935245037078857,0.18063247203826904,-0.0011610689107328653,0.9960792660713196,0.7910599112510681,0.18430843949317932,-0.0016469822730869055,0.9970621466636658,0.7884694933891296,0.18836548924446106,-0.001517974422313273,0.9976293444633484,0.7938865423202515,0.18142351508140564,-0.04790554940700531,0.997521698474884,0.7917534708976746,0.18591168522834778,-0.04848284646868706,0.9988182187080383,0.7894107699394226,0.19092664122581482,-0.048786506056785583,0.9987910389900208,0.7715619802474976,0.2267886847257614,0.07212275266647339,0.9987543821334839,0.7755056023597717,0.2278779149055481,-0.14193803071975708,0.9984021782875061,0.8170934319496155,0.2196294069290161,0.013677580282092094,0.9982629418373108,0.8170241713523865,0.22058641910552979,-0.05114304646849632,0.9979302883148193,0.7492985725402832,0.35571351647377014,0.1881936639547348,0.9999487400054932,0.7728525996208191,0.36403435468673706,-0.2694219648838043,0.9999520778656006,0.7552578449249268,0.5818488001823425,0.20260438323020935,0.10361766070127487,0.7775115966796875,0.5900331139564514,-0.39383286237716675,0.9942198991775513,0.7869641780853271,0.7692514657974243,0.14930297434329987,0.45745426416397095,0.8108424544334412,0.8178125619888306,-0.4459960460662842,0.9969354867935181,0.8169993758201599,0.778167724609375,0.16763567924499512,0.5536391139030457,0.8489437103271484,0.8375698328018188,-0.524723470211029,0.9957398176193237,0.8212589025497437,0.7874141931533813,0.09735547751188278,0.5847136974334717,0.8497123718261719,0.8339575529098511,-0.46848776936531067,0.9950060248374939,0.8096543550491333,0.7898921966552734,0.12187354266643524,0.5420172214508057,0.8350479602813721,0.8327958583831787,-0.42979180812835693,0.9886948466300964,0.6000242829322815,0.6867682933807373,0.14460991322994232,0.9997382760047913,0.6156178116798401,0.7239956259727478,-0.14476075768470764,0.9998723268508911,0.4100324213504791,0.7637267112731934,0.2396446168422699,0.03813694417476654,0.3987639546394348,0.7966533899307251,-0.15446288883686066,0.9377076625823975,0.21939736604690552,0.7738340497016907,0.3402937948703766,0.2648090124130249,0.19006158411502838,0.7974493503570557,-0.07786063849925995,0.9880654215812683,0.2049839198589325,0.7315037250518799,0.3449159860610962,0.5488226413726807,0.17739742994308472,0.7522169947624207,-0.06914114952087402,0.981111466884613,0.13171914219856262,0.8088493347167969,0.2587417662143707,0.5875426530838013,0.0962986946105957,0.8349005579948425,-0.1633896678686142,0.9863170981407166,Cobra
0.26583021879196167,0.2772212028503418,-0.2393069565296173,0.9986453652381897,0.28792107105255127,0.2826775312423706,-0.2718244791030884,0.999078631401062,0.2886010408401489,0.28641262650489807,-0.27238354086875916,0.9987188577651978,0.2893652319908142,0.29005396366119385,-0.2724250257015228,0.9991852641105652,0.288453608751297,0.2810564637184143,-0.19845087826251984,0.9990630745887756,0.2897637188434601,0.2838296592235565,-0.19884157180786133,0.9990633130073547,0.29134082794189453,0.2868431806564331,-0.19904030859470367,0.9995450377464294,0.29186323285102844,0.31710734963417053,-0.3845042884349823,0.9995007514953613,0.2939138412475586,0.3137053847312927,-0.04737226292490959,0.9991820454597473,0.2519843578338623,0.2987481951713562,-0.2761263847351074,0.9993547797203064,0.2527972161769867,0.29648858308792114,-0.18249890208244324,0.9993720650672913,0.2555481195449829,0.43897533416748047,-0.5556163787841797,0.9999785423278809,0.2833916246891022,0.4342639446258545,0.17768418788909912,0.9999325275421143,0.24834731221199036,0.6065975427627563,-0.6655795574188232,0.9839502573013306,0.27504128217697144,0.593047022819519,0.16832858324050903,0.00661782780662179,0.20988231897354126,0.7480654716491699,-0.6856507062911987,0.8792890310287476,0.22864098846912384,0.718842625617981,-0.04586506634950638,0.051864467561244965,0.17194496095180511,0.7536048889160156,-0.7665309906005859,0.8159183859825134,0.1972905695438385,0.7202017903327942,-0.06130627915263176,0.09902883321046829,0.16781122982501984,0.7481575608253479,-0.7343047857284546,0.7777240872383118,0.19354388117790222,0.7218260765075684,-0.12606704235076904,0.11002279818058014,0.18188488483428955,0.750388503074646,-0.6715361475944519,0.5851005911827087,0.20699171721935272,0.7253074049949646,-0.08200574666261673,0.09915336966514587,0.32917702198028564,0.6859298944473267,-0.2427419275045395,0.9999853372573853,0.3462534248828888,0.66134113073349,0.24278126657009125,0.9999908208847046,0.5822595357894897,0.7295702695846558,-0.17540186643600464,0.9770956039428711,0.5771129131317139,0.7138325572013855,0.41693681478500366,0.057390425354242325,0.8230341672897339,0.7469780445098877,-0.07622277736663818,0.9846417307853699,0.7807501554489136,0.7273149490356445,0.6450440883636475,0.33970877528190613,0.848202109336853,0.7309184074401855,-0.06777146458625793,0.978770911693573,0.8003154397010803,0.7042533159255981,0.6689488887786865,0.6795465350151062,0.9033489227294922,0.7874431014060974,-0.2268688827753067,0.9821572303771973,0.8397985696792603,0.7591907382011414,0.5657303929328918,0.48106226325035095,Cobra
